day,hour,minute,second,frames,v1,v2,v3,std,minY,pixels
13,13,02,14.553,13,-2.83,-2.69,-2.46,1.19,069,5343
13,13,03,25.604,21,-6.80,-6.78,-6.78,3.97,076,3793
13,13,04,31.319,18,-6.86,-7.16,-7.36,4.85,077,4263
13,13,07,50.122,21,-5.92,-6.40,-6.90,4.11,076,4471
13,13,11,01.315,12,-1.81,-1.69,-1.25,1.37,064,2214
13,13,11,02.118,34,-2.33,-2.31,-2.25,2.04,064,2960
13,13,11,03.783,7,-0.21,-3.90,-6.79,3.64,062,2014
13,13,12,05.320,16,-1.69,-1.41,-1.11,1.11,076,3470
13,13,12,05.916,32,-1.30,-1.40,-1.48,0.74,099,6028
13,13,12,10.620,23,-0.76,-1.82,-2.79,3.80,099,6374
13,13,12,17.857,22,2.34,1.68,1.08,2.93,099,1778
13,13,12,22.238,11,-2.27,-1.33,-0.67,3.37,099,3424
13,13,12,25.996,12,-2.00,-1.81,-0.94,3.41,099,2877
13,13,12,29.687,23,-2.52,-4.05,-5.14,1.84,099,2888
13,13,13,07.854,12,6.69,5.44,4.19,8.31,075,5120
13,13,13,07.986,8,3.75,7.06,8.72,5.36,080,5713
13,13,17,14.387,23,-6.48,-6.72,-6.51,7.45,069,4105
13,13,17,18.056,18,7.61,5.91,4.25,15.57,076,4416
13,13,20,59.721,15,-7.72,-8.41,-9.16,5.97,068,3767
13,13,21,27.787,19,-6.34,-7.13,-7.74,8.83,070,4505
13,13,21,52.856,24,-5.86,-5.92,-5.55,5.81,070,3592
13,13,22,48.721,20,-6.32,-7.41,-7.71,5.89,069,3728
13,13,23,03.605,29,5.52,5.09,4.35,14.69,083,4660
13,13,23,08.321,26,-5.26,-5.87,-5.96,5.82,072,3570
13,13,24,06.659,18,7.81,7.83,7.42,4.36,076,5070
13,13,25,00.187,20,-6.38,-6.63,-6.44,5.07,066,3349
13,13,27,12.524,24,-5.95,-6.00,-6.06,2.50,067,4337
13,13,27,47.610,17,4.41,6.58,7.82,11.08,073,4449
13,13,28,35.608,22,6.18,6.43,6.19,4.56,072,4082
13,13,29,11.723,16,7.54,7.34,6.92,5.15,072,3958
13,13,29,40.396,19,7.45,7.46,7.04,4.26,074,4731
13,13,29,44.060,19,6.95,6.79,6.41,6.84,073,4294
13,13,31,49.790,19,7.00,7.76,8.00,5.91,088,4573
13,13,32,45.130,17,6.35,6.76,6.74,5.75,071,3980
13,13,32,56.132,18,-8.14,-8.01,-7.44,6.14,070,4335
13,13,33,49.062,26,-5.22,-5.64,-5.66,5.04,069,4074
13,13,34,05.861,23,6.06,6.25,6.18,3.07,072,4810
13,13,35,13.664,18,5.56,6.05,6.28,3.94,071,4608
13,13,36,20.062,21,2.49,2.03,1.29,1.32,082,1903
13,13,36,21.191,10,2.50,1.36,0.23,4.14,066,4575
13,13,36,22.329,27,2.74,2.62,2.35,2.46,073,5860
13,13,36,36.331,25,-5.66,-5.10,-3.86,11.54,069,3660
13,13,36,38.191,16,-2.03,-1.73,-1.38,0.70,082,1587
13,13,38,49.729,14,-8.89,-10.43,-11.11,6.43,066,3438
13,13,41,01.462,64,-1.37,-1.49,-1.59,0.83,073,1874
13,13,42,51.993,24,-5.64,-5.77,-5.59,5.43,070,3304
13,13,43,20.732,20,-6.25,-7.07,-7.22,5.88,067,3440
13,13,43,26.930,23,-5.18,-6.11,-6.55,4.35,070,4163
13,13,44,05.617,20,-6.90,-7.39,-7.58,4.54,066,3437
13,13,48,59.329,19,7.63,7.63,7.33,6.68,073,4411
13,13,49,32.595,18,7.97,6.64,5.14,4.09,074,3997
13,13,49,52.127,21,7.08,6.60,5.39,17.05,087,4401
13,13,50,12.933,17,6.99,8.23,8.30,6.31,075,3688
13,13,50,17.674,30,4.03,3.45,2.90,2.03,099,2604
13,13,50,22.367,14,1.45,1.31,1.18,0.82,099,1555
13,13,50,28.730,8,-2.06,-3.38,-4.03,3.44,099,1984
13,13,50,42.065,12,2.81,2.47,1.69,2.56,099,6531
13,13,50,42.738,16,6.41,4.62,2.78,7.82,099,9463
13,13,50,50.335,29,1.25,1.11,1.02,1.43,082,2815
13,13,50,55.482,24,1.47,1.85,2.31,1.35,072,3757
13,13,52,10.796,20,6.43,6.91,7.14,3.33,079,5021
13,13,54,12.396,16,-6.30,-6.88,-7.01,8.48,070,3559
13,13,55,15.800,21,-6.88,-6.99,-7.18,3.34,079,4454
13,13,56,08.397,23,4.92,6.09,6.78,1.81,081,5814
13,13,56,10.132,21,6.24,6.74,7.14,2.89,081,5811
13,13,57,27.067,23,-5.98,-6.70,-7.11,3.31,072,4407
13,13,57,41.269,19,6.29,6.96,7.36,4.65,082,4904
13,14,01,24.666,23,-5.80,-6.51,-6.69,2.79,068,4085
13,14,02,18.940,17,5.19,6.81,7.46,4.75,080,4635
13,14,02,21.936,25,-5.13,-5.49,-5.56,3.54,066,4053
13,14,02,38.335,26,-5.55,-5.84,-5.76,3.37,068,4352
13,14,02,50.136,72,1.42,1.48,1.51,1.06,072,1809
13,14,02,59.273,21,-7.57,-7.27,-6.76,4.12,068,3340
13,14,03,26.798,61,-1.69,-1.65,-1.58,0.75,072,1782
13,14,03,31.868,25,4.74,4.92,4.90,3.04,079,4121
13,14,07,43.138,18,7.50,7.26,7.17,3.43,081,5054
13,14,08,03.069,18,6.75,6.47,6.00,2.76,083,4751
13,14,10,12.801,16,7.27,7.81,7.85,3.30,082,4968
13,14,10,18.540,17,7.45,7.74,7.66,5.18,081,4255
13,14,11,07.541,31,3.96,4.34,4.54,1.79,084,6382
13,14,12,38.804,19,6.42,6.38,6.33,3.37,082,5375
13,14,13,17.540,28,-4.94,-5.51,-5.80,3.34,067,4304
13,14,13,36.203,19,-7.08,-7.75,-8.05,2.76,079,5010
13,14,14,44.941,20,6.33,6.69,6.74,2.94,082,4808
13,14,16,11.272,24,5.56,5.62,5.47,3.06,070,4284
13,14,17,23.674,19,-5.53,-3.78,-2.57,7.88,068,7786
13,14,17,24.340,8,-1.12,-6.00,-8.44,6.57,066,6546
13,14,17,24.843,8,-4.69,-3.00,-2.16,3.49,065,4335
13,14,17,33.803,24,-6.30,-6.20,-5.91,2.12,067,4217
13,14,18,38.004,17,4.73,5.27,5.79,8.54,081,5552
13,14,18,43.142,23,-4.60,-5.62,-6.33,3.75,067,3703
13,14,19,08.343,23,-5.50,-6.26,-6.73,3.27,067,3887
13,14,19,39.874,24,-5.08,-5.42,-5.69,2.27,067,3549
13,14,22,37.074,20,5.85,6.18,6.26,3.02,074,4836
13,14,23,33.675,23,5.31,5.52,5.56,2.75,073,5338
13,14,23,56.608,39,-4.61,-4.15,-3.56,1.75,066,4337
13,14,26,27.350,22,-7.23,-7.25,-7.19,2.66,075,4847
13,14,26,54.544,22,-5.55,-6.36,-7.11,2.95,075,3895
13,14,27,50.946,21,-7.14,-6.87,-6.61,4.33,074,4388
13,14,29,23.746,15,8.60,8.29,7.88,4.29,079,5024
13,14,31,20.473,18,6.50,6.68,6.58,3.32,078,4490
13,14,32,37.207,19,6.84,7.26,7.45,2.87,083,4824
13,14,32,39.474,18,6.64,7.01,7.17,4.02,077,4371
13,14,33,19.279,21,6.22,6.46,6.61,3.05,077,6040
13,14,33,44.409,24,-6.34,-6.36,-6.38,3.74,070,5131
13,14,34,26.279,26,-5.50,-5.97,-6.17,3.15,072,4247
13,14,35,12.880,17,7.06,7.81,8.13,2.64,087,5092
13,14,35,16.076,27,5.58,5.45,5.17,2.47,075,5412
13,14,35,44.812,18,7.08,6.60,5.92,3.82,085,4882
13,14,38,19.812,22,-6.10,-6.64,-6.88,2.93,078,4821
13,14,40,46.613,21,-7.20,-7.03,-6.86,4.52,069,4838
13,14,43,44.680,19,-7.97,-8.03,-7.95,3.80,078,4511
13,14,44,37.349,20,5.60,6.22,6.44,3.29,077,4994
13,14,46,30.152,17,-8.05,-8.40,-8.50,8.51,071,3870
13,14,46,50.012,18,7.17,7.31,7.50,2.79,077,4842
13,14,47,57.881,22,-6.10,-6.59,-7.00,3.70,075,4569
13,14,51,56.813,23,4.71,5.28,5.43,2.91,078,4944
13,14,52,39.881,20,-6.40,-7.26,-7.86,3.18,076,4803
13,14,53,02.684,20,-6.00,-7.04,-7.86,4.59,077,4921
13,14,53,44.014,21,6.51,6.01,5.45,2.94,079,4639
13,14,56,22.557,15,7.52,7.12,6.28,5.28,079,4826
13,14,57,48.482,31,-4.73,-4.84,-4.79,3.00,068,4095
13,14,57,58.555,23,-5.85,-6.64,-7.03,4.36,078,4872
13,15,01,50.484,21,6.12,5.79,5.37,2.12,078,5287
13,15,04,23.644,20,-5.75,-6.65,-7.09,2.80,071,4148
13,15,05,10.358,58,-1.68,-1.46,-1.22,1.24,075,3102
13,15,06,58.818,22,-4.66,-5.09,-5.32,5.54,075,5283
13,15,06,59.957,12,8.38,7.94,8.00,4.61,078,6653
13,15,09,37.885,18,7.00,6.15,5.39,3.80,077,4882
13,15,09,51.485,18,6.31,6.46,6.17,4.06,076,4828
13,15,09,53.356,19,6.55,6.71,6.56,3.52,077,5248
13,15,10,00.756,15,8.28,7.88,7.28,3.71,077,4585
13,15,10,54.287,24,-5.50,-5.92,-6.34,3.41,073,4776
13,15,11,25.559,18,7.78,7.42,6.94,6.22,078,5022
13,15,11,50.886,17,6.88,7.70,7.96,3.35,079,4966
13,15,12,41.219,17,6.60,7.84,8.48,3.99,080,5184
13,15,13,00.692,17,6.99,7.53,7.33,3.69,076,4307
13,15,16,36.222,15,7.12,6.00,4.20,5.77,079,9009
13,15,16,43.221,20,5.18,6.06,6.37,3.81,079,5653
13,15,16,45.021,20,5.88,5.88,5.68,2.44,079,4696
13,15,16,58.821,21,6.35,5.68,5.02,3.40,080,5358
13,15,17,57.645,23,5.29,6.06,6.43,4.71,079,6042
13,15,19,13.023,21,-5.96,-6.47,-6.94,3.54,075,3954
13,15,19,38.762,31,3.98,4.22,4.38,2.75,077,5246
13,15,19,51.653,20,-1.12,-1.34,-1.52,0.95,076,1697
13,15,19,54.223,10,-2.00,-1.12,-0.40,1.10,073,1711
13,15,20,02.163,15,7.36,6.25,4.48,5.84,080,9112
13,15,20,02.489,8,0.19,1.44,2.06,12.82,078,9544
13,15,20,22.422,17,6.53,7.61,8.21,5.70,077,4779
13,15,20,37.092,23,5.63,5.51,5.33,6.49,079,4729
13,15,21,15.161,17,6.49,7.32,7.86,5.10,078,4869
13,15,21,18.623,18,7.08,7.02,6.92,3.63,080,5246
13,15,24,40.892,22,-5.77,-6.55,-7.12,3.70,070,4442
13,15,24,52.360,39,-4.12,-4.07,-3.76,2.46,068,7193
13,15,24,56.764,39,-3.96,-3.83,-3.64,1.77,068,5168
13,15,25,04.492,29,-4.21,-4.93,-5.26,3.09,071,7741
13,15,25,57.292,22,-6.21,-6.74,-7.04,3.15,070,4682
13,15,26,04.560,38,-3.81,-3.77,-3.62,2.21,072,4064
13,15,27,08.359,22,5.63,5.89,6.02,3.21,074,4905
13,15,27,12.560,67,1.49,1.57,1.65,0.92,074,1855
13,15,27,53.704,13,9.46,8.51,7.28,5.06,072,2649
13,15,29,00.964,23,-5.70,-6.40,-6.76,3.42,071,4634
13,15,29,06.024,22,4.77,5.45,5.74,2.18,075,5009
13,15,30,53.648,27,-5.64,-5.56,-5.44,2.60,070,4571
13,15,31,40.560,25,4.53,5.02,5.19,3.51,075,4616
13,15,32,09.826,19,6.13,6.50,6.76,3.83,074,4661
13,15,33,44.560,45,-3.35,-3.40,-3.39,1.43,067,4076
13,15,36,06.764,26,-5.45,-5.72,-5.81,2.85,070,4352
13,15,36,32.763,20,5.58,6.48,6.93,4.01,075,5002
13,15,37,02.630,11,-5.27,-5.96,-5.93,6.43,070,6128
13,15,37,02.896,17,-6.11,-5.50,-4.72,3.37,071,6629
13,15,38,01.495,24,5.22,5.08,4.80,3.99,072,4381
13,15,38,08.628,23,-5.80,-6.58,-7.12,2.62,071,4441
13,15,40,56.898,17,6.88,7.08,6.78,3.79,076,4450
13,15,41,17.362,22,-5.92,-6.31,-6.46,2.68,072,4307
13,15,42,08.566,21,-6.76,-7.04,-7.69,4.04,073,4632
13,15,42,57.433,21,-6.90,-7.09,-7.22,2.67,073,4445
13,15,44,18.835,23,5.14,5.36,5.41,2.64,075,4832
13,15,45,33.659,15,8.04,8.16,8.44,2.71,075,4435
13,15,45,40.768,24,-6.62,-6.42,-6.14,3.59,072,4440
13,15,46,58.231,29,-4.86,-5.12,-5.39,3.67,072,5011
13,15,47,32.568,20,5.58,5.84,5.77,5.65,075,4301
13,15,50,14.969,16,6.37,6.95,7.23,6.87,076,4467
13,15,50,29.300,17,6.71,7.44,7.60,5.33,075,4311
13,15,54,24.968,13,-6.69,-6.90,-7.00,3.40,067,1658
13,15,54,37.434,22,5.14,5.87,6.43,3.03,074,5525
13,15,54,50.436,10,-3.20,-3.40,-2.57,3.96,068,3013
13,15,54,50.634,28,-4.11,-3.55,-2.90,2.09,067,3297
13,15,56,50.436,19,5.58,6.27,6.62,3.80,074,4847
13,15,57,36.835,20,-5.00,-6.27,-7.16,5.85,071,3939
13,15,58,07.238,20,5.50,5.92,6.03,2.16,074,4980
13,15,58,12.637,18,7.00,6.23,5.72,4.34,074,4652
13,16,00,46.970,18,-9.19,-8.60,-7.97,3.58,073,4405
13,16,00,50.638,21,-7.37,-7.34,-7.12,2.56,073,4886
13,16,01,46.036,20,5.15,5.73,5.93,2.74,075,4737
13,16,02,38.437,19,-6.03,-6.72,-7.45,6.56,071,4096
13,16,03,07.035,16,6.49,6.94,7.18,3.67,077,5063
13,16,03,09.772,19,6.95,7.18,7.34,3.68,072,4651
13,16,04,31.503,18,7.25,7.23,7.31,12.30,072,4742
13,16,06,46.240,27,-5.81,-5.90,-5.81,2.49,070,5548
13,16,07,52.442,21,5.67,5.79,5.78,5.41,072,4432
13,16,07,55.907,18,6.14,6.44,6.67,3.95,074,4426
13,16,10,11.973,25,-5.10,-5.53,-6.10,5.12,077,6151
13,16,10,13.505,10,13.90,6.32,0.62,21.48,082,3093
13,16,10,33.905,23,4.62,5.60,6.27,3.20,074,5325
13,16,11,41.244,24,-6.22,-6.18,-6.45,5.19,070,4391
13,16,13,02.840,36,4.22,4.10,4.01,3.82,074,6985
13,16,13,09.175,23,-5.44,-6.18,-6.56,5.74,070,4254
13,16,14,10.706,23,-5.35,-6.24,-6.98,4.36,071,4380
13,16,15,13.446,22,-6.39,-6.93,-7.20,6.09,071,4234
13,16,15,33.240,15,8.76,8.22,7.60,7.35,074,3159
13,16,16,17.239,17,6.60,7.23,7.39,4.44,072,4190
13,16,16,42.308,27,-6.11,-5.83,-5.33,2.18,071,4853
13,16,18,22.442,50,-1.32,-1.33,-1.36,1.44,072,2489
13,16,18,23.610,12,-1.62,-1.50,-0.88,3.60,071,2126
13,16,18,24.974,9,-1.22,-1.62,-2.44,1.54,069,1495
13,16,18,46.043,19,5.18,6.05,6.70,10.34,077,5040
13,16,18,58.176,23,4.96,5.58,5.95,4.43,074,5283
13,16,20,03.310,27,-6.02,-5.75,-5.28,3.04,072,4380
13,16,21,17.842,18,6.69,6.83,7.08,4.65,075,5170
13,16,22,36.842,10,7.70,7.56,7.50,2.79,073,4695
13,16,22,42.842,16,6.04,6.39,6.60,6.01,076,5034
13,16,22,47.444,18,6.58,6.84,7.28,5.27,074,4786
13,16,22,57.510,25,4.30,5.13,5.87,3.08,074,5611
13,16,23,11.312,22,5.65,6.66,7.42,4.14,075,6088
13,16,23,38.380,31,-5.16,-5.08,-4.77,2.51,071,4645
13,16,23,58.378,10,-6.00,-4.48,-2.50,4.81,071,5359
13,16,23,58.511,19,-6.29,-5.23,-4.00,2.34,071,5454
13,16,25,00.113,37,1.40,1.20,1.01,1.12,068,2567
13,16,25,01.719,23,1.29,1.18,1.18,1.51,071,2579
13,16,25,02.311,16,1.05,1.28,1.31,0.88,072,2428
13,16,25,03.416,22,1.27,1.32,1.36,0.91,072,2254
13,16,25,28.246,19,7.00,7.02,7.20,6.10,075,4954
13,16,25,41.182,20,-5.43,-6.90,-7.94,2.87,073,4189
13,16,26,23.180,23,-6.11,-6.51,-6.58,3.38,072,4639
13,16,28,13.671,23,5.03,5.64,5.88,4.70,074,4491
13,16,28,15.980,24,5.38,5.54,5.97,3.65,075,5127
13,16,31,09.980,23,4.60,5.42,6.12,3.68,075,5982
13,16,31,15.513,20,4.13,5.62,6.41,9.48,075,4977
13,16,32,12.311,19,6.58,7.16,7.93,5.94,075,5529
13,16,32,24.713,18,6.67,6.20,6.06,3.85,075,4766
13,16,32,30.313,19,5.63,6.48,7.09,4.89,076,5298
13,16,33,28.712,16,6.56,7.05,7.48,3.79,074,4706
13,16,33,50.514,18,5.64,6.51,7.17,4.44,076,5591
13,16,34,02.985,40,3.03,3.68,4.16,2.55,070,6537
13,16,34,08.514,19,5.13,6.22,7.17,5.82,075,5181
13,16,34,13.981,23,4.23,4.98,5.56,3.79,075,5230
13,16,35,28.984,51,1.30,1.39,1.51,1.84,063,2439
13,16,35,30.385,21,0.96,1.31,1.76,0.92,063,1699
13,16,36,16.314,16,-5.85,-6.36,-6.56,2.14,065,2040
13,16,37,03.451,22,-6.86,-7.01,-6.79,3.52,072,4308
13,16,39,45.914,18,6.58,7.11,7.50,3.08,075,5679
13,16,40,04.917,23,-6.37,-6.48,-6.33,3.24,072,4135
13,16,41,54.988,22,-6.43,-6.79,-6.66,4.49,073,4467
13,16,43,36.788,17,5.54,7.12,8.01,3.60,073,4578
13,16,44,20.986,16,5.70,7.14,7.91,6.16,075,4394
13,16,45,10.317,19,5.37,6.48,7.05,4.13,076,5334
13,16,45,50.052,11,-3.00,-2.99,-2.51,2.94,067,4378
13,16,45,50.787,38,-3.62,-2.94,-2.23,1.58,067,4807
13,16,45,56.052,53,-2.94,-2.77,-2.51,1.60,068,3916
13,16,46,33.052,24,-6.17,-6.06,-5.91,2.97,071,3543
13,16,47,25.986,18,6.61,6.96,7.44,3.26,071,4995
13,16,48,06.987,23,-5.87,-6.38,-6.60,3.31,070,3798
13,16,48,13.730,22,-6.39,-6.36,-6.08,2.85,068,3780
13,16,51,04.451,28,-5.29,-5.36,-5.18,2.72,071,3710
13,16,52,42.920,19,6.26,7.17,7.68,2.70,074,5184
13,16,54,07.392,18,-8.25,-7.79,-7.14,3.71,071,3875
13,16,55,09.519,19,5.05,5.90,6.52,3.58,073,4799
13,16,56,48.453,24,-6.47,-6.28,-5.98,3.28,072,5036
13,16,57,07.058,16,-6.52,-6.28,-6.01,3.11,065,1820
13,16,57,36.591,27,5.14,5.37,5.36,2.81,075,7707
13,16,59,01.190,18,-8.58,-8.30,-7.69,3.50,073,4421
13,16,59,38.658,22,-6.37,-6.31,-6.08,2.52,073,4288
13,17,00,13.322,36,-1.58,-1.58,-1.52,1.20,076,2038
13,17,00,13.892,18,-1.39,-1.49,-1.31,1.45,074,1861
13,17,00,15.591,8,-2.25,-1.38,-0.94,1.84,071,1593
13,17,00,37.859,25,-6.55,-6.15,-5.34,3.24,073,6064
13,17,00,50.390,23,-5.22,-5.97,-6.28,2.62,071,3791
13,17,00,55.790,8,9.00,4.12,1.69,10.54,074,4273
13,17,00,56.056,12,6.94,6.44,6.44,2.93,074,4989
13,17,01,31.123,19,6.74,6.76,6.95,4.94,076,4639
13,17,01,49.455,8,8.81,5.44,3.75,10.13,074,5547
13,17,01,49.730,11,6.82,7.66,7.80,5.02,075,5596
13,17,02,23.792,21,-6.10,-6.16,-6.12,3.73,072,3559
13,17,02,46.856,11,3.45,4.61,5.65,6.44,071,4651
13,17,02,47.323,16,4.84,4.58,4.34,3.16,073,4610
13,17,03,37.122,22,4.83,5.52,5.91,3.29,074,5554
13,17,04,01.256,17,4.66,6.15,7.14,4.43,075,4506
13,17,04,53.525,19,-4.97,-5.90,-6.49,3.69,072,3513
13,17,05,26.056,17,5.82,6.67,7.23,3.83,075,4884
13,17,05,41.731,16,6.90,7.33,7.62,4.39,074,4801
13,17,06,35.865,17,4.27,6.52,8.05,4.46,075,5249
13,17,06,36.994,13,-7.85,-8.80,-9.16,1.89,070,2473
13,17,08,10.063,21,-6.98,-7.02,-6.84,2.61,072,4894
13,17,08,24.994,20,-5.78,-6.69,-7.10,3.50,071,3400
13,17,09,17.457,18,6.78,6.74,6.58,3.07,074,4899
13,17,11,11.734,23,-5.68,-6.14,-6.20,2.87,071,4122
13,17,12,02.127,19,6.66,7.59,8.00,4.10,075,6162
13,17,12,37.393,19,1.58,1.58,1.58,1.53,062,1390
13,17,12,38.594,18,1.42,1.42,1.44,1.48,063,1386
13,17,12,38.830,22,1.29,1.22,1.22,1.16,064,1397
13,17,13,44.793,69,-1.33,-1.32,-1.32,1.14,073,1880
13,17,13,47.264,11,-0.64,-1.40,-1.78,1.45,069,1505
13,17,15,13.196,17,5.86,6.73,7.00,3.06,076,4923
13,17,15,19.680,19,7.24,7.59,7.77,4.15,075,5189
13,17,16,46.528,23,4.29,4.98,5.28,3.53,078,5631
13,17,20,40.199,23,4.96,5.66,6.03,2.89,075,5556
13,17,21,11.697,19,-6.74,-7.71,-8.18,3.18,072,4417
13,17,23,08.931,26,-5.09,-5.63,-5.75,3.23,072,4876
13,17,23,11.800,25,-5.01,-5.17,-5.07,3.99,070,3570
13,17,24,13.800,15,7.64,7.81,7.80,4.10,079,6219
13,17,25,47.469,26,-5.61,-4.36,-2.75,27.02,071,4357
13,17,25,50.397,74,-1.76,-1.72,-1.67,1.28,074,2379
13,17,26,08.605,21,-6.67,-6.63,-6.59,4.28,068,3940
13,17,28,13.736,24,-1.61,-1.56,-1.47,1.38,076,3854
13,17,28,14.401,14,-1.18,-3.27,-4.79,9.97,083,3996
13,17,28,18.416,39,-1.12,-1.12,-1.01,1.00,099,6635
13,17,28,25.532,16,1.88,1.28,0.81,2.21,099,2056
13,17,28,29.767,11,-0.45,-1.11,-1.51,2.62,099,3393
13,17,28,34.713,14,-1.02,-1.37,-1.61,1.73,099,2831
13,17,28,38.255,23,-3.04,-3.54,-3.84,1.18,099,2514
13,17,28,48.202,30,3.80,3.00,2.15,2.44,099,2758
13,17,28,51.779,10,-1.10,-1.76,-2.17,1.83,099,1821
13,17,28,55.492,15,-2.16,-1.56,-0.80,2.22,099,2563
13,17,28,58.971,16,-3.75,-4.27,-4.66,1.82,099,2729
13,17,31,24.401,15,10.76,10.24,9.44,5.64,072,4196
13,17,33,46.403,18,7.97,7.44,6.64,5.20,072,4723
13,17,34,07.869,23,-5.59,-6.33,-6.32,2.97,069,3030
13,17,34,31.470,13,6.46,5.53,4.98,7.45,071,3696
13,17,36,26.603,19,-7.50,-7.91,-7.71,5.34,070,3620
13,17,37,05.746,21,-6.18,-6.86,-7.06,5.20,068,4095
13,17,37,13.272,16,7.84,8.17,7.88,4.46,075,4364
13,17,37,16.067,20,-4.38,-5.25,-5.79,1.09,065,2821
13,17,37,28.870,29,-5.07,-5.70,-5.78,3.09,067,4999
13,17,38,54.935,18,8.47,8.10,7.31,4.62,073,3478
13,17,39,22.068,18,8.94,8.68,7.94,4.89,074,5225
13,17,40,16.136,18,7.86,7.35,6.58,4.13,074,5077
13,17,40,22.335,17,-6.11,-3.66,-0.51,22.30,067,3597
13,17,40,26.068,12,7.88,7.19,7.06,4.47,076,5871
13,17,40,42.471,22,6.58,6.91,6.82,3.26,072,4858
13,17,43,23.005,19,7.00,7.52,7.50,4.90,071,4660
13,17,44,21.335,34,4.71,4.71,4.46,2.10,070,5276
13,17,44,52.140,18,-7.25,-7.27,-6.61,6.58,070,3407
13,17,46,20.472,29,-4.92,-5.48,-5.50,3.53,072,4959
13,17,49,55.747,17,-6.64,-8.33,-9.28,5.91,068,3527
13,17,50,15.471,22,-6.45,-6.87,-6.74,4.77,067,3107
13,17,51,38.074,17,-6.78,-8.41,-9.39,4.80,072,4179
13,17,52,28.875,25,-5.07,-5.77,-6.09,2.98,067,3581
13,17,55,45.476,17,7.09,8.44,9.04,3.23,072,4138
13,18,00,23.701,38,-1.18,-1.24,-1.31,0.96,072,1922
13,18,01,02.278,27,3.70,3.54,3.49,1.91,099,2396
13,18,01,07.641,7,1.93,2.86,2.50,3.80,099,2370
13,18,01,11.198,8,-2.06,-1.25,-0.84,6.36,099,2246
13,18,01,14.987,13,0.92,1.95,2.87,2.05,090,1842
13,18,01,26.141,9,-2.11,-2.24,-2.22,0.97,099,2334
13,18,01,33.746,16,1.99,1.23,0.60,2.21,099,2000
13,18,01,37.761,18,1.78,1.48,1.06,2.67,099,2497
13,18,01,41.228,10,-1.50,-1.68,-1.43,1.56,099,3324
13,18,01,44.136,37,-2.24,-3.15,-4.06,1.61,099,2708
13,18,01,50.832,33,4.33,3.53,2.69,1.92,099,2722
13,18,01,56.858,9,1.78,1.32,0.33,1.71,099,1844
13,18,02,00.005,9,-2.11,-1.33,-0.44,4.51,099,2788
13,18,02,03.405,8,2.81,1.69,1.12,4.64,099,3603
13,18,02,10.013,8,-1.12,-2.06,-2.53,0.76,099,2216
13,18,02,20.542,13,3.92,4.19,2.99,6.01,099,4044
13,18,02,33.341,21,1.10,1.52,1.88,1.72,071,3589
13,18,02,48.811,16,6.75,7.53,7.99,3.11,074,5287
13,18,05,05.943,15,8.76,8.79,8.64,3.08,075,5103
13,18,05,35.482,20,5.40,6.92,7.56,2.95,075,5323
13,18,06,28.809,17,6.21,7.46,8.03,3.09,073,5204
13,18,07,59.746,19,7.16,7.77,8.24,2.68,073,5468
13,18,10,07.416,23,-5.91,-6.36,-6.45,4.49,070,4108
13,18,10,16.145,23,-5.25,-6.39,-6.92,3.16,070,4856
13,18,12,02.012,21,-6.39,-6.44,-6.41,4.00,070,4109
13,18,12,05.018,26,4.54,5.37,5.67,2.41,073,5334
13,18,12,32.946,24,-5.77,-5.90,-6.12,4.83,071,5368
13,18,13,25.077,40,1.38,1.32,1.24,4.46,074,4641
13,18,13,25.948,20,3.35,4.06,4.15,5.59,076,4887
13,18,13,26.711,11,2.55,1.79,1.15,1.78,076,1847
13,18,13,53.086,21,-7.24,-7.49,-7.61,3.43,071,5282
13,18,18,06.746,21,6.90,7.28,7.33,3.41,075,6609
13,18,19,16.882,25,-1.17,-3.23,-5.58,17.58,067,4158
13,18,19,17.880,15,5.84,5.50,4.96,6.06,075,5552
13,18,19,18.613,15,-3.76,-2.72,-1.64,18.29,063,2871
13,18,19,26.683,21,6.35,6.01,5.59,2.54,074,5283
13,18,19,38.016,18,7.06,7.26,7.28,2.92,074,4893
13,18,19,56.218,34,2.63,2.70,2.75,1.39,063,1496
13,18,20,01.883,19,-6.42,-6.62,-6.61,1.51,070,2584
13,18,20,42.682,29,-4.91,-5.13,-5.00,2.43,070,4391
13,18,20,59.749,20,6.12,7.69,8.54,3.64,076,6256
13,18,21,17.350,28,-5.21,-5.62,-5.74,2.84,071,5561
13,18,24,30.020,25,-5.21,-5.68,-5.93,5.04,069,5452
13,18,24,49.883,17,5.82,7.82,9.01,4.19,072,4790
13,18,25,07.755,21,6.18,6.46,6.61,2.64,073,4776
13,18,25,54.550,17,6.18,7.41,7.85,2.93,073,4770
13,18,26,42.286,18,7.14,7.67,7.92,3.40,074,5248
13,18,27,37.618,14,7.50,9.43,10.45,5.40,075,5297
13,18,27,41.754,7,1.29,1.29,0.93,1.00,061,1208
13,18,27,43.218,14,0.96,1.39,1.57,1.76,061,1419
13,18,29,57.285,22,5.77,6.34,6.54,2.69,076,5404
13,18,31,38.489,17,6.60,7.26,7.41,3.55,075,4572
13,18,31,57.488,20,-6.22,-7.10,-7.53,2.82,071,3723
13,18,33,14.751,22,1.71,1.50,1.19,1.42,063,2295
13,18,33,18.290,10,-2.30,-1.40,-0.65,3.22,062,1793
13,18,33,34.289,17,5.82,7.10,8.06,4.37,073,5434
13,18,34,06.422,25,-5.91,-6.29,-6.22,2.96,071,5805
