day,hour,minute,second,frames,v1,v2,v3,std,minY,pixels
17,18,18,13.199,22,-6.29,-6.98,-7.24,2.44,069,5137
17,18,18,29.662,20,-6.90,-7.76,-8.18,3.94,069,4628
17,18,21,00.533,19,6.34,6.51,6.26,2.30,074,4932
17,18,21,05.199,21,-7.08,-7.05,-6.80,2.91,068,4222
17,18,21,07.271,19,7.29,8.29,8.73,3.44,073,6001
17,18,21,08.999,23,-5.78,-6.12,-6.08,2.17,068,3413
17,18,22,34.732,26,-5.58,-5.66,-5.44,1.93,067,3855
17,18,22,39.408,34,-5.09,-4.67,-4.11,2.01,066,4646
17,18,23,10.399,32,-4.72,-4.96,-4.92,1.82,066,4394
17,18,24,12.734,16,7.46,7.84,7.87,3.46,074,4695
17,18,24,50.332,15,-1.80,-1.61,-1.24,1.39,076,2042
17,18,24,51.203,8,-2.81,-1.50,-0.84,2.06,075,1997
17,18,24,51.600,9,-3.00,-1.80,-0.33,1.87,074,1934
17,18,24,52.101,9,-3.33,-1.92,-0.22,2.34,073,1786
17,18,24,53.277,8,-2.44,-1.75,-1.41,2.32,072,1628
17,18,30,38.003,26,-1.49,-1.63,-1.67,1.09,069,1516
17,18,30,39.027,10,-1.60,-1.92,-1.75,1.57,067,1293
17,18,32,38.537,14,-7.61,-8.57,-9.27,7.26,066,3677
17,18,33,13.737,17,6.25,7.56,8.51,4.70,070,4319
17,18,35,47.537,21,5.57,6.45,7.08,2.77,071,4993
17,18,41,53.414,25,-5.29,-5.67,-5.86,4.04,085,5631
17,18,42,29.007,21,6.33,7.07,7.63,3.31,069,4228
17,18,42,31.467,20,5.00,6.69,7.62,2.56,068,4502
17,18,44,04.541,8,1.88,1.81,1.78,0.64,058,1229
17,18,44,05.739,23,1.29,1.54,1.75,0.94,072,1768
17,18,44,43.271,14,-3.59,-4.59,-5.13,15.54,063,3955
17,18,44,43.809,8,-4.88,-5.12,-5.25,14.73,059,3108
17,18,48,04.209,23,-4.17,-5.36,-5.92,4.06,063,3413
17,18,48,28.806,22,5.69,6.72,7.12,3.55,070,4411
17,18,51,41.009,15,6.28,6.28,5.88,2.76,075,4581
17,18,58,59.611,20,5.92,7.03,7.28,5.89,068,3912
17,18,59,15.211,8,-2.44,-1.56,-1.12,16.78,063,1758
17,18,59,17.141,12,-2.88,-1.78,-0.31,3.41,084,5196
17,18,59,17.699,20,-5.10,-3.67,-2.31,4.28,084,5135
18,07,48,11.522,21,7.08,6.13,4.27,6.88,074,7293
18,07,48,12.164,14,-6.32,-5.86,-5.25,2.53,069,4857
18,07,50,27.987,37,-3.13,-3.09,-3.30,2.84,069,8164
18,07,50,42.657,21,-6.51,-6.63,-6.55,3.34,070,4837
18,07,53,11.056,16,-4.73,-4.36,-3.77,3.57,069,6879
18,07,53,11.920,16,-4.46,-3.75,-3.23,1.97,065,5451
18,07,53,15.649,28,-5.24,-4.97,-4.49,2.48,069,4422
18,07,54,09.054,22,-6.29,-6.35,-6.14,2.69,069,4377
18,07,54,58.919,21,-6.80,-7.19,-7.49,3.38,069,4858
18,07,55,38.655,9,1.78,1.37,1.11,1.49,064,1307
18,07,56,57.918,22,6.21,6.87,6.94,3.88,070,5996
18,07,57,52.048,15,9.64,9.71,9.48,3.46,072,5227
18,07,58,07.049,22,-6.10,-6.55,-6.72,3.63,069,4687
18,07,58,31.052,25,-6.08,-6.20,-6.11,2.92,069,4796
18,07,59,13.785,22,-6.62,-6.87,-6.89,3.74,070,4766
18,07,59,22.784,28,4.79,5.19,5.28,2.73,071,5296
18,07,59,58.183,27,-5.67,-5.74,-5.62,3.42,069,5720
18,08,01,07.982,23,4.96,6.05,6.57,2.74,070,5797
18,08,02,30.383,7,1.71,1.48,0.93,1.07,062,1314
18,08,02,48.585,20,-5.40,-6.78,-7.46,4.71,070,4968
18,08,03,34.060,20,5.97,7.31,7.84,2.92,072,5578
18,08,05,45.113,19,6.55,7.46,7.70,2.77,073,5852
18,08,05,54.978,23,-5.78,-6.63,-7.02,2.92,069,5013
18,08,05,57.982,23,-5.85,-6.64,-6.94,3.60,069,5121
18,08,08,20.949,24,-5.95,-5.91,-5.69,2.69,069,4199
18,08,08,42.822,23,5.52,6.69,7.25,3.13,071,5587
18,08,08,58.952,25,-6.09,-6.14,-5.96,2.89,069,4605
18,08,09,17.024,19,3.89,3.77,3.26,21.61,099,8510
18,08,09,21.366,10,-3.00,-1.36,-0.10,2.78,099,8399
18,08,09,30.952,11,-3.55,-2.79,-4.44,24.38,074,3358
18,08,09,37.626,48,-2.48,-2.79,-3.05,0.99,068,3989
18,08,09,58.431,29,-5.07,-5.38,-5.32,2.55,069,5526
18,08,10,43.355,25,-5.62,-5.73,-5.64,2.63,069,4176
18,08,12,13.353,25,-5.76,-6.20,-6.29,2.68,069,5276
18,08,12,38.297,15,-8.96,-8.79,-8.48,4.79,070,4526
18,08,15,05.424,22,5.96,6.84,7.20,3.27,071,6036
18,08,15,27.154,23,5.27,6.50,7.04,2.63,071,5549
18,08,17,49.894,49,1.91,1.81,1.69,7.85,078,4349
18,08,17,51.697,12,2.88,2.42,1.62,4.33,099,6281
18,08,18,04.429,18,8.78,10.31,9.56,8.43,069,3442
18,08,18,56.760,9,-5.89,-3.37,-0.22,4.06,067,3956
18,08,18,57.024,19,-8.34,-5.77,-3.28,4.94,067,3696
18,08,19,01.155,8,-2.25,-1.38,-0.94,2.06,066,2275
18,08,19,01.708,9,-4.56,-3.14,-1.33,4.77,057,1695
18,08,19,06.021,24,-7.75,-7.58,-6.39,4.40,067,3774
18,08,20,07.554,23,-4.14,-3.54,-2.69,5.51,074,4529
18,08,23,12.293,19,7.24,7.72,7.74,2.89,070,5156
18,08,24,05.097,25,5.46,5.96,6.15,2.84,070,6141
18,08,25,54.434,16,7.58,8.31,8.74,2.64,070,5266
18,08,26,41.497,27,-5.59,-5.42,-5.00,2.07,069,4395
18,08,27,44.576,20,-6.22,-7.03,-7.34,2.85,070,4550
18,08,27,49.296,25,4.86,5.54,5.82,2.19,070,4920
18,08,29,03.155,23,-6.24,-6.78,-6.90,3.18,070,4559
18,08,29,10.160,17,6.99,8.29,8.77,2.08,074,5405
18,08,29,30.629,32,-4.68,-4.94,-4.91,2.58,068,4944
18,08,29,50.229,43,3.60,4.19,4.64,1.60,099,3022
18,08,29,56.785,33,-4.46,-5.07,-5.74,1.90,099,2655
18,08,32,37.959,24,-4.17,-3.17,-2.41,2.69,070,8633
18,08,32,38.692,21,-3.88,-3.58,-3.18,2.84,068,7623
18,08,33,29.231,21,-7.49,-7.26,-6.82,4.49,070,4504
18,08,33,44.694,24,-6.69,-6.47,-6.08,2.80,070,5187
18,08,35,28.824,22,-6.84,-7.02,-7.02,3.16,070,5145
18,08,37,47.956,45,1.22,1.40,1.62,1.43,070,1868
18,08,37,48.964,33,1.74,1.66,1.53,1.53,072,3337
18,08,37,59.094,25,-5.38,-5.53,-5.36,2.14,069,4090
18,08,38,23.359,26,-5.68,-5.94,-5.93,2.81,069,4428
18,08,40,38.359,24,-6.17,-6.19,-6.05,3.71,069,4658
18,08,41,53.430,19,-6.68,-7.31,-7.57,3.56,070,4510
18,08,42,04.109,22,-6.25,-6.48,-6.36,3.32,070,4434
18,08,43,43.358,20,-6.58,-7.31,-7.61,2.96,070,4581
18,08,44,02.066,20,5.75,6.89,7.28,2.02,073,5512
18,08,44,19.695,25,-6.27,-6.20,-5.96,5.16,069,4461
18,08,44,36.634,22,-6.92,-6.61,-6.28,3.60,070,3847
18,08,45,30.766,22,-6.43,-7.04,-7.32,3.07,070,5437
18,08,47,33.432,27,5.11,5.35,5.19,2.82,071,6683
18,08,47,54.896,22,-1.13,-1.14,-1.22,1.13,074,1749
18,08,48,02.304,14,-6.38,-5.22,-4.39,4.08,071,5515
18,08,48,12.496,20,0.95,1.12,1.27,1.36,070,2084
18,08,48,14.163,21,1.16,1.62,2.41,4.84,072,2739
18,08,48,16.699,37,1.10,1.13,1.14,0.84,064,2073
18,08,48,51.164,28,-5.62,-5.47,-5.10,2.32,069,4472
18,08,49,13.627,33,-3.42,-3.45,-3.40,0.85,069,4396
18,08,49,37.431,15,-4.72,-3.64,-2.56,18.84,075,5146
18,08,49,38.353,11,-1.45,-1.33,-1.07,1.08,073,3475
18,08,49,39.090,38,-1.07,-1.10,-1.11,0.95,072,1697
18,08,51,35.298,31,4.16,4.70,4.90,2.12,070,6298
18,08,52,40.166,22,5.69,6.64,7.23,3.02,070,4998
18,08,52,47.166,22,-6.16,-6.50,-6.43,3.89,070,4873
18,08,53,27.432,34,-4.52,-4.76,-4.72,2.01,069,5867
18,08,54,34.769,9,-4.33,-3.28,-1.11,4.66,067,4233
18,08,54,35.300,26,-4.49,-4.65,-4.58,1.96,068,4781
18,08,55,21.635,21,-6.96,-6.72,-6.18,3.14,069,4688
18,08,56,32.898,20,-5.87,-6.95,-7.41,2.54,069,4434
18,08,57,39.628,14,0.96,1.76,2.32,3.45,075,3526
18,08,57,50.432,16,5.36,3.69,2.09,3.23,076,5008
18,08,57,51.435,12,2.62,1.61,0.56,1.71,075,3750
18,08,58,02.366,30,-4.93,-5.09,-5.07,2.55,068,5105
18,08,58,53.261,20,-5.10,-6.39,-7.16,4.35,069,4343
18,09,02,19.247,24,-6.47,-6.44,-6.16,3.45,067,4513
18,09,04,12.144,21,6.96,7.35,7.49,3.92,071,5777
18,09,05,25.964,23,-4.34,-4.86,-4.94,2.20,065,3522
18,09,05,39.835,28,5.36,5.32,5.05,3.06,070,5675
18,09,08,08.304,19,-6.18,-6.87,-7.11,4.63,069,4400
18,09,09,14.500,16,7.95,8.66,8.90,3.04,070,4835
18,09,10,34.839,23,-4.84,-5.75,-6.17,3.41,066,4059
18,09,13,19.236,17,7.06,8.25,8.73,2.78,069,5019
18,09,15,24.709,19,-6.24,-6.83,-7.18,3.06,069,4424
18,09,18,31.108,31,-4.67,-4.99,-4.99,2.59,068,5253
18,09,19,26.052,27,5.41,5.77,5.86,2.84,072,9034
18,09,19,38.712,18,-6.33,-6.22,-5.69,3.99,069,4157
18,09,19,40.573,21,-6.78,-6.90,-6.80,3.18,069,4530
18,09,20,29.170,22,-6.55,-6.91,-7.00,2.85,069,4365
18,09,21,43.832,19,-6.95,-7.61,-8.00,4.14,069,4660
18,09,21,58.504,18,7.67,7.78,7.64,2.25,071,5084
18,09,23,35.443,19,6.66,7.20,7.30,3.17,070,4813
18,09,24,50.236,16,-5.93,-7.06,-7.86,5.41,067,4396
18,09,26,17.854,24,-6.00,-6.03,-5.84,4.05,068,4757
18,09,27,39.173,58,-1.48,-1.53,-1.52,1.42,073,2487
18,09,27,48.433,25,-5.88,-6.16,-6.14,3.03,068,4435
18,09,30,15.637,33,3.88,4.20,4.32,1.76,067,4202
18,09,32,39.371,19,-6.39,-6.89,-6.98,3.87,069,4536
18,09,33,23.509,17,-7.27,-8.32,-8.89,3.66,070,4593
18,09,33,41.174,23,5.61,5.95,5.90,3.64,074,6704
18,09,33,57.970,22,-6.45,-6.98,-7.16,3.63,069,4650
18,09,36,09.106,27,5.19,5.37,5.31,2.21,070,6349
18,09,39,57.242,27,5.11,4.93,4.51,1.78,071,6082
18,09,40,31.978,23,-5.74,-6.56,-6.85,3.70,068,4622
18,09,42,48.239,23,5.20,5.98,6.28,2.82,073,7471
18,09,43,08.575,24,-5.91,-6.07,-5.97,3.35,069,4439
18,09,45,19.443,24,-5.48,-5.44,-5.19,4.05,068,4475
18,09,46,03.577,22,6.49,6.93,6.91,3.24,070,5978
18,09,46,11.837,19,7.08,7.65,7.99,2.48,070,5727
18,09,47,01.907,8,-1.50,-3.12,-3.94,5.82,066,4441
18,09,47,02.021,15,-6.48,-5.95,-5.48,7.17,069,4619
18,09,47,35.310,21,6.76,6.86,6.53,3.71,070,5450
18,09,47,49.579,50,1.74,1.80,1.83,2.03,074,3229
18,09,47,50.487,16,1.31,1.89,2.26,1.72,074,2445
18,09,50,07.976,64,1.31,1.35,1.39,1.18,068,1551
18,09,53,03.444,26,5.05,5.90,6.20,2.47,070,6412
18,09,55,40.908,23,-5.96,-6.51,-6.67,3.38,069,4428
18,09,55,43.306,23,5.76,6.51,6.82,2.82,072,5745
18,09,56,18.642,59,-1.35,-1.37,-1.35,1.11,071,1724
18,09,56,47.976,21,-7.39,-7.35,-7.18,3.47,069,4753
18,09,58,07.443,19,6.63,7.71,8.09,2.76,070,5242
18,09,58,57.913,30,-5.42,-5.32,-4.98,2.48,069,5369
18,10,01,15.975,28,-5.48,-5.33,-5.03,1.43,066,2312
18,10,03,30.505,28,5.07,4.18,3.54,4.14,071,8716
18,10,04,28.065,23,-6.13,-6.52,-6.42,4.38,072,4442
18,10,04,29.709,19,6.71,6.46,5.71,2.40,073,6722
18,10,04,40.506,40,-4.36,-3.74,-3.00,2.37,066,4109
18,10,06,24.506,11,-4.27,-4.38,-4.40,4.23,068,6302
18,10,06,24.622,11,-4.82,-5.23,-5.15,5.66,068,6966
18,10,06,25.349,7,-4.07,-6.38,-8.14,4.16,062,3495
18,10,07,52.907,20,1.37,1.17,1.03,1.33,069,1903
18,10,07,54.840,18,1.75,1.57,1.61,2.12,070,1511
18,10,07,55.506,15,1.16,1.37,1.56,1.23,071,1657
18,10,07,58.243,31,1.75,1.89,1.97,0.92,072,2827
18,10,09,48.245,23,-6.26,-6.92,-7.16,3.54,069,4720
18,10,14,55.909,22,-6.14,-6.39,-6.31,3.33,069,4485
18,10,15,34.181,21,4.55,4.83,4.80,4.35,071,9296
18,10,15,34.979,11,4.00,6.13,7.71,3.68,072,5400
18,10,17,06.579,20,5.78,6.82,7.16,2.37,071,5401
18,10,21,15.846,18,7.69,7.95,8.03,2.23,072,5169
18,10,22,28.580,25,-5.52,-6.00,-6.13,2.35,069,4713
18,10,22,51.982,26,4.77,5.46,5.69,2.70,070,5477
18,10,23,23.310,17,-5.47,-6.76,-7.48,3.44,068,4502
18,10,23,54.062,21,-0.98,-1.79,-2.94,3.01,077,3535
18,10,23,56.780,36,-1.12,-1.19,-1.32,3.80,099,7479
18,10,24,07.049,16,2.29,1.58,1.12,4.95,099,8334
18,10,24,09.877,35,-0.79,-1.13,-1.44,0.92,099,7499
18,10,26,51.783,22,6.23,6.79,6.96,3.20,071,5564
18,10,27,41.579,18,-7.61,-7.14,-6.72,3.01,069,3586
18,10,28,18.315,18,7.78,8.32,8.53,4.30,071,5621
18,10,28,41.381,29,4.32,4.94,5.16,3.38,072,7739
18,10,29,42.446,23,-5.74,-6.74,-7.24,3.05,069,4766
18,10,30,16.064,32,3.97,4.36,4.41,2.12,071,8657
18,10,34,34.913,18,-5.92,-5.73,-5.53,2.02,066,2183
18,10,36,04.452,26,-5.48,-5.80,-5.78,3.04,069,5271
18,10,40,04.714,24,6.14,5.88,5.47,2.54,072,6427
18,10,41,22.256,10,0.50,1.24,1.75,1.10,064,1243
18,10,43,51.984,28,-5.36,-5.79,-5.88,2.66,069,5647
18,10,43,55.653,25,-5.79,-5.94,-5.76,3.38,069,4505
18,10,44,25.251,20,6.13,7.80,8.77,3.46,072,5783
18,10,48,59.536,20,-6.50,-7.53,-7.99,3.92,069,5008
18,10,50,12.131,23,-6.00,-6.54,-6.68,2.71,069,4600
18,10,52,42.518,26,-5.64,-5.95,-5.91,3.29,068,4810
18,10,52,48.718,17,6.78,8.45,9.25,2.77,076,6332
18,10,53,21.119,23,-6.07,-6.44,-6.31,4.39,069,4537
18,10,55,45.783,20,-2.88,-3.25,-3.44,1.94,067,8171
18,10,55,46.174,28,-3.29,-2.91,-2.55,1.63,067,8319
18,10,55,49.457,32,-4.74,-4.91,-4.78,2.12,067,4442
18,10,57,18.450,21,6.31,6.59,6.49,2.21,071,5295
18,11,00,45.317,19,6.55,7.54,8.11,3.34,069,4459
18,11,01,50.135,9,-3.78,-2.80,-1.11,2.73,066,4125
18,11,01,50.593,24,-5.58,-5.03,-4.39,1.80,068,4394
18,11,02,51.873,25,-6.06,-6.12,-5.90,3.87,069,4585
18,11,05,06.254,37,-4.20,-4.27,-4.10,1.96,066,4891
18,11,06,39.793,14,7.12,9.14,10.16,2.42,071,4776
18,11,08,47.190,24,-6.81,-6.58,-5.94,3.54,068,4726
18,11,08,59.734,17,-6.56,-8.00,-8.62,4.51,068,4335
18,11,11,55.395,36,-1.44,-1.39,-1.33,0.99,074,1852
18,11,11,55.663,44,-1.27,-1.25,-1.24,1.05,072,1757
18,11,11,58.891,9,-1.11,-1.14,-1.22,0.70,057,1179
18,11,12,15.321,31,4.11,4.64,4.84,3.11,072,7983
18,11,12,25.521,20,5.97,6.84,7.14,4.15,074,4581
18,11,14,55.789,24,6.12,6.62,6.83,2.97,074,8613
18,11,16,48.921,22,4.91,6.42,7.29,3.89,073,4368
18,11,17,53.055,29,-5.02,-5.53,-5.59,3.17,067,7109
18,11,20,08.390,26,-5.52,-5.69,-5.56,4.03,066,3434
18,11,20,40.389,21,6.45,6.42,6.06,3.26,074,4679
18,11,20,52.325,26,-5.93,-6.17,-6.00,3.26,066,4495
18,11,21,55.392,32,3.65,4.50,4.99,2.07,069,4374
18,11,22,11.526,27,-5.98,-5.87,-5.37,2.99,067,4309
18,11,22,16.264,57,-2.64,-2.25,-1.81,0.89,065,3025
18,11,23,00.861,24,-6.38,-6.14,-5.69,3.63,067,4118
18,11,25,35.666,12,-5.50,-4.17,-2.12,4.12,067,6804
18,11,25,35.815,21,-5.14,-4.32,-3.94,2.82,066,6870
18,11,28,16.329,23,-6.45,-6.78,-6.63,3.48,068,4007
18,11,33,09.126,85,1.44,1.47,1.48,0.86,073,2450
18,11,33,24.394,26,4.36,5.44,6.02,3.39,068,4033
18,11,40,57.131,28,4.24,4.77,5.03,2.42,069,4491
18,11,41,31.663,20,5.70,6.93,7.68,2.78,074,5012
18,11,41,34.930,27,-4.95,-5.03,-4.98,5.33,067,3681
18,11,42,09.801,21,-7.47,-7.22,-6.63,2.63,067,4605
18,11,42,16.088,15,9.00,9.01,8.68,2.96,073,4336
18,11,43,26.601,21,6.18,6.72,7.04,3.71,073,5203
18,11,48,37.821,36,-4.42,-4.11,-3.67,1.93,067,3575
18,11,51,06.003,11,-4.36,-5.80,-6.62,2.10,099,1228
18,11,52,11.667,19,5.95,7.21,7.90,2.79,073,4658
18,11,52,14.600,21,6.41,7.07,7.27,3.61,073,5908
18,11,56,49.735,25,1.92,2.16,2.50,1.41,076,4873
18,11,57,37.671,40,-3.74,-3.74,-3.54,2.48,066,4289
18,11,58,46.141,15,-3.04,-2.72,-2.20,2.15,066,4192
18,11,58,46.532,36,-3.37,-2.77,-2.15,1.89,066,4295
18,11,59,54.804,33,-4.58,-4.36,-3.93,2.48,069,8934
18,12,00,28.798,20,5.90,7.09,7.69,1.89,073,4462
18,12,01,42.140,28,4.33,5.05,5.37,2.38,072,5699
18,12,03,28.399,27,-5.73,-5.70,-5.40,2.99,069,5005
18,12,04,26.534,20,-6.45,-7.45,-7.87,2.92,072,4381
18,12,07,43.335,18,6.14,5.96,5.67,3.68,071,4022
18,12,07,54.335,20,5.52,7.03,7.86,2.73,072,4741
18,12,10,55.677,20,5.17,6.29,6.83,3.34,073,4257
18,12,12,47.876,7,-1.93,-1.62,-1.36,0.96,062,1199
18,12,13,30.401,36,-1.12,-1.10,-1.11,0.98,064,1388
18,12,13,30.542,15,-1.08,-1.18,-1.04,1.19,063,1328
18,12,13,31.507,10,-0.50,-1.28,-1.82,1.05,062,1258
18,12,14,44.277,19,6.50,7.50,8.15,3.93,073,4845
18,12,16,21.802,22,5.55,6.10,6.28,3.66,072,4489
18,12,18,59.938,30,4.29,4.84,5.07,2.45,069,5597
18,12,19,49.205,18,5.64,6.37,6.75,5.10,071,4193
18,12,20,18.940,24,-5.95,-6.01,-5.80,2.80,068,4258
18,12,20,35.079,37,3.79,3.28,2.91,3.38,073,8839
18,12,20,57.075,19,6.61,7.09,7.52,2.97,069,2818
18,12,22,10.090,20,5.07,7.23,8.34,4.10,074,4524
18,12,22,13.541,21,6.37,6.39,6.08,4.81,071,4288
18,12,23,34.479,15,-1.16,-1.10,-1.00,0.52,064,1285
18,12,23,35.477,30,-1.19,-1.22,-1.27,0.50,063,1231
18,12,25,05.474,15,8.04,7.31,4.88,7.50,070,5246
18,12,25,05.983,14,-7.55,-6.10,-5.02,5.50,069,5651
18,12,25,36.151,22,5.59,6.60,7.05,3.11,073,5071
18,12,26,38.206,25,-5.61,-5.83,-5.72,2.52,069,4005
18,12,28,22.809,31,-4.57,-4.83,-4.79,2.49,068,3830
18,12,30,00.212,26,-5.70,-6.14,-6.17,2.85,070,5047
18,12,33,01.477,33,-4.92,-4.62,-4.01,1.83,070,4372
18,12,33,26.087,26,-5.54,-5.96,-5.91,4.05,071,5884
18,12,34,21.608,21,6.10,7.01,7.69,3.44,073,5895
18,12,34,24.092,17,-6.32,-7.61,-8.44,3.94,071,3476
18,12,35,09.139,26,-5.39,-6.05,-6.26,3.39,072,4831
18,12,36,26.479,22,5.65,6.65,7.02,2.64,073,5108
18,12,36,38.741,17,6.04,7.83,8.85,6.00,073,4584
18,12,37,26.210,10,-4.80,-3.84,-2.35,4.13,071,4840
18,12,37,26.415,22,-5.65,-4.61,-3.57,2.38,071,4928
18,12,37,57.084,20,5.55,6.78,7.42,4.27,073,5026
18,12,38,57.678,20,-5.80,-6.62,-7.12,3.88,070,3433
18,12,39,54.409,30,-5.22,-5.28,-5.08,3.85,071,5817
18,12,41,06.216,22,5.08,6.53,7.36,5.02,074,5532
18,12,42,42.943,18,6.92,7.17,7.56,3.83,073,4983
18,12,43,14.879,18,7.78,8.21,8.53,3.78,073,4323
18,12,43,36.545,16,-5.36,-5.44,-5.43,4.72,071,3845
18,12,43,46.210,29,-4.48,-4.57,-4.45,3.79,070,3435
18,12,43,55.944,20,5.55,6.98,7.72,2.79,074,5040
18,12,45,07.880,19,4.97,5.73,6.26,5.61,073,4409
18,12,46,52.345,15,7.24,7.80,8.00,4.92,074,5136
18,12,47,07.011,21,5.92,6.07,5.82,4.00,073,4837
18,12,47,31.210,24,-5.62,-5.88,-6.09,4.29,071,4002
18,12,51,17.079,18,6.39,6.54,6.56,4.53,071,4146
18,12,55,46.879,25,-5.99,-6.12,-5.79,4.64,072,4659
18,12,56,00.680,12,1.25,1.14,0.81,1.11,094,2741
18,12,56,03.965,17,1.41,1.78,2.01,1.60,090,2844
18,12,56,05.232,25,-1.23,-1.18,-1.11,0.83,074,1998
18,12,58,13.479,20,-5.82,-6.87,-7.24,3.74,071,4724
18,12,58,51.676,30,-5.15,-5.00,-4.53,2.71,072,5875
18,13,00,11.750,19,6.13,6.79,7.47,3.77,074,4689
18,13,01,15.879,22,5.53,5.96,6.26,3.02,073,4486
18,13,03,46.096,25,-5.92,-6.16,-6.11,3.53,072,4887
18,13,03,50.947,9,1.11,1.26,1.33,0.60,056,1195
18,13,03,54.011,71,1.57,1.68,1.69,1.21,074,2047
18,13,04,06.949,82,-1.40,-1.73,-2.04,2.05,099,3590
18,13,04,12.978,16,6.45,6.81,6.98,4.21,074,4641
18,13,04,53.948,20,5.15,6.75,7.82,5.98,076,4799
18,13,05,31.749,22,-6.19,-6.64,-6.94,4.02,072,4617
18,13,06,16.214,25,-5.97,-6.21,-6.13,2.84,071,4477
18,13,06,38.349,20,5.43,6.23,6.69,3.80,076,4357
18,13,07,30.887,22,5.18,6.23,6.94,4.69,074,4531
18,13,08,31.617,25,-5.76,-6.02,-6.03,3.32,076,4309
18,13,08,35.308,27,-5.94,-5.66,-5.14,3.89,071,4422
18,13,09,47.886,61,-1.20,-1.33,-1.45,0.92,073,2036
18,13,09,50.483,9,-1.00,-1.27,-1.67,0.71,067,1456
18,13,09,58.957,12,-1.56,-1.58,-1.44,1.67,075,2248
18,13,10,00.351,13,-1.85,-1.28,-0.76,1.55,076,3178
18,13,10,01.017,72,-1.24,-1.22,-1.19,0.99,075,3868
18,13,11,14.415,19,-5.68,-6.51,-7.16,3.67,075,4214
18,13,11,43.951,19,6.76,7.52,7.93,6.25,073,3932
18,13,12,17.949,20,5.57,7.31,8.39,3.06,075,4665
18,13,15,27.887,16,6.07,7.11,7.76,5.06,077,4224
18,13,15,48.553,36,-4.65,-4.37,-3.97,1.58,066,4071
18,13,18,59.153,18,7.14,7.30,7.33,5.92,078,4871
18,13,22,18.624,27,-6.12,-5.73,-5.02,2.91,071,4419
18,13,22,28.166,20,5.10,5.57,5.73,5.62,074,4122
18,13,22,46.888,21,-6.88,-6.73,-6.59,3.64,071,4212
18,13,25,22.955,17,5.33,5.96,6.37,5.04,074,4633
18,13,27,08.353,20,5.42,6.46,7.03,4.61,077,4828
18,13,27,18.759,21,6.51,6.86,7.06,4.02,074,4989
18,13,27,37.686,18,7.03,7.37,7.44,6.72,077,4519
18,13,29,04.288,25,-5.03,-5.31,-5.40,4.11,069,3638
18,13,30,25.239,18,-8.69,-8.04,-7.31,4.04,070,3699
18,13,30,42.620,18,6.28,6.91,7.50,10.24,089,5284
18,13,32,27.035,15,7.72,8.18,8.36,3.36,083,4776
18,13,33,15.290,20,-5.85,-6.96,-7.64,4.96,077,4306
18,13,33,33.230,26,-4.56,-4.93,-5.01,4.10,068,3445
18,13,34,22.111,10,7.50,5.72,3.95,7.79,068,3812
18,13,34,22.634,15,5.60,5.36,5.48,3.61,073,4833
18,13,34,35.976,27,-5.30,-5.15,-4.95,3.25,068,3342
18,13,38,33.494,30,4.62,4.89,5.01,4.00,076,7437
18,13,38,51.631,24,-6.58,-6.31,-6.02,3.01,073,5046
18,13,39,08.365,23,-5.63,-5.94,-6.03,4.17,074,4155
18,13,39,35.292,100,-1.52,-1.28,-1.03,12.37,076,2114
18,13,39,42.227,42,-1.08,-1.15,-1.21,0.62,062,1596
18,13,40,01.965,19,4.95,5.55,6.08,4.44,080,4765
18,13,40,38.233,44,2.88,3.15,3.25,2.68,073,6957
18,13,41,31.488,17,6.60,7.93,8.73,5.04,075,4772
18,13,42,05.023,45,-3.59,-3.37,-3.17,2.00,066,5705
18,13,42,31.690,20,5.80,7.02,7.66,3.40,077,4435
18,13,42,50.562,29,-4.78,-4.88,-4.72,2.78,067,4149
18,13,44,27.220,24,-6.44,-6.06,-5.56,2.60,072,4334
18,13,45,18.892,23,-5.37,-6.21,-6.73,3.74,075,4774
18,13,47,17.822,25,-6.15,-6.18,-5.95,3.42,076,5581
18,13,48,06.114,17,7.45,7.75,7.96,4.79,078,5002
18,13,49,05.893,29,-4.32,-4.85,-5.14,4.28,076,6758
18,13,49,15.221,21,-7.08,-7.09,-7.10,2.96,077,4555
18,13,49,19.422,72,-1.68,-1.58,-1.47,0.64,073,1902
18,13,50,25.230,19,-6.66,-6.82,-6.68,4.97,076,4416
18,13,50,45.226,18,1.47,1.22,0.97,1.18,062,1403
18,13,54,20.360,25,-5.12,-5.28,-5.21,4.42,067,3611
18,13,54,33.025,21,-6.96,-6.95,-6.80,5.30,071,4086
18,13,54,44.822,22,-6.55,-6.52,-6.14,3.63,072,4330
18,13,55,28.022,37,-4.34,-4.07,-3.59,1.91,067,4190
18,13,55,33.760,54,-2.93,-2.49,-1.96,1.66,065,3090
18,13,56,09.488,21,-7.02,-7.01,-6.73,3.83,070,4128
18,13,56,25.961,20,-7.05,-7.67,-7.68,3.45,077,4667
18,13,56,58.115,22,5.63,6.40,6.80,2.19,078,4971
18,13,58,05.559,15,8.52,8.83,9.20,2.30,081,4673
18,14,00,48.763,26,4.70,5.52,5.79,3.15,075,5859
18,14,01,14.122,48,1.51,1.45,1.41,0.79,072,2157
18,14,02,06.762,23,-6.11,-6.75,-6.94,2.58,077,4421
18,14,02,38.361,18,6.42,6.63,6.67,4.78,079,4589
18,14,03,44.227,22,-6.25,-6.48,-6.33,3.76,078,4513
